Date,Issuer,Symbol,Lead/Joint-Lead Managers,Offer Price,Opening Price,1st Day Close,1st Day % Px Chng,$ Chg Opening,$ Chg Close,Star Ratings,Performed,$ Chg Open to Close,% Chg Open to Close,SP Week Change,SP Close to Open Chg Pct,Lead Mgr,Total Underwriters,Week Day,Month,Gap Open Pct,Open to Close Pct
2013-11-22,Vince Holding  ,VNCE,Goldman Sachs/ Baird,20.0,29.5,28.66,43.3,9.5,8.66,3,,-0.8399999999999999,-2.847457627118644,2.237918642741523,0.07572932138958494,Goldman Sachs,2,Fri,Nov,32.20338983050847,-2.8474576271186436
2013-12-03,Xencor ,XNCR,Credit Suisse/ Leerink Swann,5.5,5.95,8.34,51.64,0.45,2.84,1,,2.39,40.16806722689076,1.7107120854737385,-0.04442489806972239,CSFB,2,Tues,Dec,7.563025210084033,40.168067226890756
2013-12-11,Autohome  ,ATHM,Deutsche Bank Securities/ Goldman Sachs (Asia) L.L.C.,17.0,30.16,30.07,76.88,13.16,13.07,3,,-0.08999999999999986,-0.29840848806366005,0.619022054918623,0.007767305388187257,Deutsche Bank,2,Wed,Dec,43.63395225464191,-0.29840848806366005
2013-12-11,Valero Energy Partners LP ,VLP,J.P. Morgan/ Barclays,23.0,28.25,28.0,21.74,5.25,5.0,3,,-0.25,-0.8849557522123894,0.619022054918623,0.007767305388187257,JP Morgan,2,Wed,Dec,18.58407079646018,-0.8849557522123894
2013-12-12,ARAMARK Holdings ,ARMK,"Goldman, Sach/ J.P. Morgan / Credit Suisse/ Morgan Stanley",20.0,20.25,22.7,13.5,0.25,2.7,1,,2.45,12.098765432098766,-0.3160198457270955,-0.028616557344141983,Goldman Sachs,4,Thurs,Dec,1.2345679012345678,12.098765432098766
2013-12-12,CatchMark Timber Trust  ,CTT,Raymond James,13.5,13.5,13.5,0.0,0.0,0.0,1,,0.0,0.0,-0.3160198457270955,-0.028616557344141983,Raymond James,1,Thurs,Dec,0.0,0.0
2013-12-12,Hilton Worldwide Holdings   ,HLT,"Deutsche Bank Securities/ Goldman, Sachs/ BofA Merrill Lynch/ Morgan Stanley",20.0,21.3,21.5,7.5,1.3,1.5,3,,0.2,0.9389671361502344,-0.3160198457270955,-0.028616557344141983,Deutsche Bank,4,Thurs,Dec,6.103286384976526,0.9389671361502344
2013-12-12,Kindred Biosciences  ,KIN,BMO Capital Markets/ Guggenheim Securities,7.0,8.75,11.95,70.71,1.75,4.95,1,Missed,3.2,36.57142857142857,-0.3160198457270955,-0.028616557344141983,BMO Capital Markets,2,Thurs,Dec,20.0,36.57142857142857
2013-12-12,TetraLogic Pharmaceuticals ,TLOG,Oppenheimer & Co.,7.0,7.0,7.0,0.0,0.0,0.0,1,,0.0,0.0,-0.3160198457270955,-0.028616557344141983,Oppenheimer,1,Thurs,Dec,0.0,0.0
2013-12-13,Cheniere Energy Partners LP Holdings ,CQH,Goldman Sachs/ Morgan Stanley/ Credit Suisse/ RBC Capital Markets,20.0,19.65,19.22,-3.9,-0.36,-0.78,1,,-0.42,-2.1374045801526718,-0.3295213805372318,0.13967783722895347,Goldman Sachs,4,Fri,Dec,-1.8320610687022902,-2.137404580152672
2013-12-13,Fidelity & Guaranty Life ,FGL,Credit Suisse/ J.P. Morgan/ Jefferies/ Macquarie Capital/ RBC Capital Markets,17.0,18.92,18.86,10.94,1.92,1.86,1,,-0.059999999999999824,-0.317124735729386,-0.3295213805372318,0.13967783722895347,CSFB,5,Fri,Dec,10.147991543340378,-0.317124735729386
2013-12-13,Nimble Storage  ,NMBL,Goldman Sachs/ Morgan Stanley,21.0,31.18,33.93,61.57,10.18,12.93,3,,2.75,8.819756254008981,-0.3295213805372318,0.13967783722895347,Goldman Sachs,2,Fri,Dec,32.64913406029506,8.81975625400898
2013-12-18,AMC Entertainment Holdings ,AMC,Citigroup/ BofA Merrill Lynch/ Barclays/ Credit Suisse,18.0,19.2,18.9,5.0,1.2,0.9,2,,-0.29999999999999993,-1.5624999999999996,-1.191690350979658,0.02582599663110731,Citigroup,4,Wed,Dec,6.25,-1.5624999999999996
2013-12-18,Cambridge Capital Acquisition ,CAMBU,EarlyBirdCapital,10.0,10.0,10.0,0.0,0.0,0.0,1,,0.0,0.0,-1.191690350979658,0.02582599663110731,EarlyBirdCapital,1,Wed,Dec,0.0,0.0
2014-01-10,GlycoMimetics ,GLYC,Jefferies/ Barclays,8.0,10.4,9.01,12.63,2.4,1.01,2,,-1.39,-13.365384615384615,3.207748736664794,0.10500095176891079,Jefferies,2,Fri,Jan,23.076923076923077,-13.365384615384615
2014-01-15,"Cypress Energy Partners, L.P. ",CELP,Raymond James/ Baird/ Stifel,20.0,20.0,21.3,6.5,0.0,1.3,1,,1.3,6.5,1.1307173440641514,0.08918553660601407,Raymond James,3,Wed,Jan,0.0,6.5
2014-01-16,American Capital Senior Floating ,ACSF,"Morgan Stanley/ Citigroup/ Deutsche Bank Securities/ Keefe, Bruyette & Woods (A Stifel Company)/ UBS Investment Bank",15.0,13.25,13.38,-10.8,-1.75,-1.62,1,,0.1299999999999999,0.9811320754716972,1.1154336244478111,-0.021100368914679743,Morgan Stanley,5,Thurs,Jan,-13.20754716981132,0.9811320754716973
2014-01-17,CHC Group Ltd. ,HELI,J.P. Morgan/ Barclays/ UBS Investment Bank,10.0,9.3,9.8,-2.0,-0.7,-0.2,1,,0.5,5.376344086021504,0.6856451339781515,-0.08993141446728503,JP Morgan,3,Fri,Jan,-7.526881720430106,5.376344086021504
2014-01-17,EP Energy  ,EPE,Credit Suisse/ J.P. Morgan/ Citigroup/ Goldman Sachs/ Morgan Stanley/ Deutsche Bank Securities/ UBS Investment Bank/ BMO Capital Markets/ RBC Capital Markets/ Wells Fargo Securities,20.0,19.9,18.08,-9.6,-0.1,-1.92,1,,-1.82,-9.145728643216081,0.6856451339781515,-0.08993141446728503,CSFB,10,Fri,Jan,-0.5025125628140704,-9.145728643216081
2014-01-17,Hennessy Capital Acquisition  (HCACU) (u),HCACU,Deutsche Bank Securities,10.0,10.0,10.02,0.2,0.0,0.02,1,,0.02,0.2,0.6856451339781515,-0.08993141446728503,Deutsche Bank,1,Fri,Jan,0.0,0.2
2014-01-17,RSP Permian  ,RSPP,"Barclays/ J.P. Morgan/ Tudor, Pickering, Holt/ Raymond James/ RBC Capital Markets/ UBS Investment Bank",19.5,20.5,20.15,3.33,1.0,0.65,2,,-0.35,-1.7073170731707314,0.6856451339781515,-0.08993141446728503,Barclays,6,Fri,Jan,4.878048780487805,-1.7073170731707314
2014-01-23,Santander Consumer USA Holdings  ,SC,Citigroup/ J.P. Morgan/BofA Merrill Lynch/ Deutsche Bank Securities/ Santander/ Barclays/ Goldman Sachs/ Morgan Stanley/ RBC Capital Markets/ BMO Capital Markets/ Credit Suisse/ UBS Investment Bank/ Wells Fargo Securities,24.0,25.75,25.28,5.33,1.75,1.28,2,,-0.47,-1.8252427184466016,0.20586067401917055,-0.13930303767741337,Citigroup,13,Thurs,Jan,6.796116504854369,-1.8252427184466018
2014-01-24,Care.com ,CRCM,Morgan Stanley/ BofA Merrill Lynch/ J.P. Morgan,17.0,21.21,24.3,42.94,4.21,7.3,3,,3.09,14.568599717114566,-1.0766314008902347,-0.08203625083371459,Morgan Stanley,3,Fri,Jan,19.849127769919846,14.568599717114566
2014-01-24,Rice Energy ,RICE,Barclays/ Citigroup/ Goldman Sachs/ Wells Fargo Securities/ BMO Capital Markets/ RBC Capital Markets,21.0,21.9,21.9,4.29,0.9,0.9,2,,0.0,0.0,-1.0766314008902347,-0.08203625083371459,Barclays,6,Fri,Jan,4.109589041095891,0.0
2014-01-30,Celladon ,CLDN,Barclays,8.0,9.9,8.18,2.25,1.9,0.18,2,,-1.72,-17.37373737373737,-3.4648646172087787,0.167404637697464,Barclays,1,Thurs,Jan,19.19191919191919,-17.37373737373737
2014-01-30,Dicerna Pharmaceuticals ,DRNA,Jefferies/ Leerink Swann/ Stifel,15.0,30.0,46.0,206.67,15.0,31.0,3,,16.0,53.33333333333334,-3.4648646172087787,0.167404637697464,Jefferies,3,Thurs,Jan,50.0,53.333333333333336
2014-01-31,Cara Therapeutics ,CARA,Stifel/ Piper Jaffray,11.0,11.62,12.91,17.36,0.62,1.91,2,,1.29,11.101549053356283,-2.3564780888955874,-0.1844808024146707,Stifel Nicolaus,2,Fri,Jan,5.335628227194492,11.101549053356283
2014-01-31,Intrawest Resorts Holdings ,SNOW,Goldman Sachs/ Deutsche Bank Securities/ BofA Merrill Lynch,12.0,11.13,11.9,-0.83,-0.87,-0.1,1,,0.77,6.918238993710692,-2.3564780888955874,-0.1844808024146707,Goldman Sachs,3,Fri,Jan,-7.816711590296495,6.918238993710692
2014-01-31,Malibu Boats ,MBUU,Raymond James/ Wells Fargo Securities,14.0,17.3,17.75,26.79,3.3,3.75,1,,0.4500000000000002,2.6011560693641624,-2.3564780888955874,-0.1844808024146707,Raymond James,2,Fri,Jan,19.07514450867052,2.6011560693641624
2014-01-31,New Home Company (The) ,NWHM,Citigroup/ J.P. Morgan/ Credit Suisse,11.0,11.5,12.2,10.91,0.5,1.2,1,,0.7,6.08695652173913,-2.3564780888955874,-0.1844808024146707,Citigroup,3,Fri,Jan,4.3478260869565215,6.08695652173913
2014-01-31,Trevena ,TRVN,Barclays/ Jefferies,7.0,7.11,6.5,-7.14,0.11,-0.5,2,Missed,-0.61,-8.579465541490858,-2.3564780888955874,-0.1844808024146707,Barclays,2,Fri,Jan,1.5471167369901546,-8.579465541490858
2014-01-31,Ultragenyx Pharmaceutical ,RARE,J.P. Morgan/ Morgan Stanley,21.0,45.8,42.25,101.19,24.8,21.25,1,,-3.5500000000000007,-7.751091703056769,-2.3564780888955874,-0.1844808024146707,JP Morgan,2,Fri,Jan,54.14847161572053,-7.75109170305677
2014-02-05,Auspex Pharmaceuticals  ,ASPX,Stifel/ BMO Capital Markets,11.0,14.49,15.66,42.36,3.49,4.66,2,,1.17,8.074534161490684,-3.5180299980120218,-0.10368881328666768,Stifel Nicolaus,2,Wed,Feb,24.085576259489304,8.074534161490684
2014-02-05,Biocept  ,BIOC,Aegis Capital,10.0,10.0,9.4,-6.0,0.0,-0.6,1,,-0.6,-6.0,-3.5180299980120218,-0.10368881328666768,Aegis Capital,1,Wed,Feb,0.0,-6.0
2014-02-05,Continental Building Products ,CBPX,Citigroup/ Credit Suisse/ Barclays/ Deutsche Bank Securities/ RBC Capital Markets,14.0,14.66,15.19,8.5,0.66,1.19,1,,0.5299999999999999,3.6152796725784437,-3.5180299980120218,-0.10368881328666768,Citigroup,5,Wed,Feb,4.502046384720328,3.615279672578444
2014-02-05,Genocea Biosciences ,GNCA,Citigroup/ Cowen and Company,12.0,11.73,11.0,-8.33,-0.27,-1.0,3,Missed,-0.73,-6.223358908780902,-3.5180299980120218,-0.10368881328666768,Citigroup,2,Wed,Feb,-2.3017902813299234,-6.223358908780903
2014-02-05,uniQure B.V.   ,QURE,Jefferies/ Leerink Swann,17.0,17.0,14.61,-14.06,0.0,-2.39,2,Missed,-2.39,-14.058823529411766,-3.5180299980120218,-0.10368881328666768,Jefferies,2,Wed,Feb,0.0,-14.058823529411764
2014-02-06,CM Finance?,CMFN,"Raymond James/ Keefe, Bruyette & Woods (A Stifel Company)/ Oppenheimer",15.0,15.3,15.81,5.4,0.3,0.81,1,,0.51,3.333333333333333,-4.744191560231796,0.07706920305767613,Raymond James,3,Thurs,Feb,1.9607843137254901,3.3333333333333335
2014-02-06,Egalet   ,EGLT,Stifel/ JMP Securities,12.0,12.5,12.0,0.0,0.5,0.0,2,,-0.5,-4.0,-4.744191560231796,0.07706920305767613,Stifel Nicolaus,2,Thurs,Feb,4.0,-4.0
2014-02-06,Eleven Biotherapeutics ,EBIO,Citigroup/ Cowen and Company/ Leerink Swann,10.0,10.38,10.85,8.5,0.38,0.85,2,,0.47,4.527938342967245,-4.744191560231796,0.07706920305767613,Citigroup,3,Thurs,Feb,3.6608863198458574,4.527938342967245
2014-02-06,Ladder Capital ,LADR,Deutsche Bank Securities/ Citigroup/ Wells Fargo Securities/ BofA Merrill Lynch/ J.P. Morgan,17.0,16.5,16.99,-0.06,-0.5,-0.01,1,,0.49,2.9696969696969697,-4.744191560231796,0.07706920305767613,Deutsche Bank,5,Thurs,Feb,-3.0303030303030303,2.9696969696969697
2014-02-06,Revance Therapeutics ,RVNC,Cowen and Company/ Piper Jaffray,16.0,21.0,26.85,67.81,5.0,10.85,2,,5.85,27.857142857142854,-4.744191560231796,0.07706920305767613,Cowen & Co.,2,Thurs,Feb,23.809523809523807,27.857142857142858
2014-02-07,Argos Therapeutics  ,ARGS,Piper Jaffray/ Stifel/ JMP Securities,8.0,9.0,8.0,0.0,1.0,0.0,2,,-1.0,-11.111111111111109,-4.05489946857546,0.1454783059631325,Piper Jaffray,3,Fri,Feb,11.11111111111111,-11.11111111111111
2014-02-11,NephroGenex ,NRX,Aegis Capital Corp,12.0,12.12,11.54,-3.83,0.12,-0.46,1,,-0.5800000000000001,-4.785478547854787,-2.1134489604388995,0.033891068735166174,Aegis Capital,1,Tues,Feb,0.9900990099009901,-4.785478547854787
2014-02-12,Eagle Pharmaceuticals  ,EGRX,Piper Jaffray/ William Blair,15.0,15.5,12.83,-14.47,0.5,-2.17,2,,-2.67,-17.2258064516129,-1.3043740297676902,0.020332188487430534,Piper Jaffray,2,Wed,Feb,3.225806451612903,-17.2258064516129
2014-02-12,Flexion Therapeutics ,FLXN,BMO Capital Markets/ Wells Fargo Securities,13.0,16.0,14.71,13.15,3.0,1.71,1,,-1.29,-8.0625,-1.3043740297676902,0.020332188487430534,BMO Capital Markets,2,Wed,Feb,18.75,-8.0625
2014-02-12,Talmer Bancorp ,TLMR,"Keefe, Bruyette & Woods (A Stifel Company )/ J.P.Morgan",13.0,13.75,13.8,6.15,0.75,0.8,2,,0.05000000000000005,0.3636363636363639,-1.3043740297676902,0.020332188487430534,"Keefe, Bruyette & Woods",2,Wed,Feb,5.454545454545454,0.3636363636363639
2014-02-13,Amedica  ,AMDA,JMP Securities,5.75,6.16,5.39,-6.26,0.41,-0.36,1,,-0.77,-12.5,-1.3876378266180378,-0.2440587917941493,JMP Securities,1,Thurs,Feb,6.6558441558441555,-12.5
2014-02-13,Boulevard Acquisition  ,BLVDU,Citigroup,10.0,10.5,10.0,0.0,0.5,0.0,1,,-0.5,-4.761904761904762,-1.3876378266180378,-0.2440587917941493,Citigroup,1,Thurs,Feb,4.761904761904762,-4.761904761904762
2014-02-13,Concert Pharmaceuticals  ,CNCE,UBS Investment Bank/ Wells Fargo Securities,14.0,15.75,14.18,1.29,1.75,0.18,2,,-1.57,-9.968253968253967,-1.3876378266180378,-0.2440587917941493,UBS Investment Bank,2,Thurs,Feb,11.11111111111111,-9.968253968253968
2014-02-13,Installed Building Products ,IBP,Deutsche Bank Securities/ UBS Investment Bank,11.0,12.3,12.8,16.36,1.3,1.8,1,,0.5,4.065040650406504,-1.3876378266180378,-0.2440587917941493,Deutsche Bank,2,Thurs,Feb,10.56910569105691,4.0650406504065035
2014-02-14,Inogen ,INGN,J.P. Morgan/ Leerink Swann,16.0,16.0,15.15,-5.31,0.0,-0.85,3,Missed,-0.85,-5.3125,0.07492616897394505,-0.07487007169751406,JP Morgan,2,Fri,Feb,0.0,-5.3125
2014-02-21,Semler Scientific ,SMLR,Aegis Capital Corp,7.0,6.0,6.99,-0.14,-1.0,-0.01,1,,0.99,16.5,3.696318330018935,0.07011256670185648,Aegis Capital,1,Fri,Feb,-16.666666666666664,16.5
2014-02-27,Lumenis Ltd.,LMNS,Goldman Sachs/ Credit Suisse/ Jefferies,12.0,12.5,12.15,1.25,0.5,0.15,1,,-0.35,-2.8,5.12534671327597,-0.014091460643472458,Goldman Sachs,3,Thurs,Feb,4.0,-2.8
2014-02-28,Varonis Systems ,VRNS,Morgan Stanley/ Barclays Capital/ Jefferies,22.0,39.0,44.0,100.0,17.0,22.0,3,,5.0,12.82051282051282,5.860223740093082,0.04475869376117801,Morgan Stanley,3,Fri,Feb,43.58974358974359,12.82051282051282
2014-03-06,TriplePoint Venture Growth BDC ,TPVG,Morgan Stanley/ Wells Fargo Securities/ Goldman Sachs/ Credit Suisse/ UBS Investment Bank,15.0,15.0,15.65,4.33,0.0,0.65,1,,0.65,4.333333333333334,2.9707409809039653,0.01974559791815149,Morgan Stanley,5,Thurs,Mar,0.0,4.333333333333334
2014-03-07,Aquinox Pharmaceuticals  ,AQXP,Jefferies/ Cowen and Company,11.0,11.8,11.95,8.64,0.8,0.95,2,,0.1499999999999999,1.2711864406779654,3.1754679750257253,0.0793802430957229,Jefferies,2,Fri,Mar,6.779661016949152,1.2711864406779654
2014-03-07,COUPONS.com ,COUP,Goldman Sachs/ Allen & Company/ BofA Merrill Lynch/ RBC Capital Markets,16.0,27.15,30.0,87.5,11.15,14.0,3,,2.85,10.497237569060774,3.1754679750257253,0.0793802430957229,Goldman Sachs,4,Fri,Mar,41.068139963167596,10.497237569060774
2014-03-07,Recro Pharma  ,REPH,Aegis Capital Corp,8.0,8.53,8.3,3.75,0.53,0.3,1,,-0.23000000000000004,-2.696365767878078,3.1754679750257253,0.0793802430957229,Aegis Capital,1,Fri,Mar,6.213364595545136,-2.696365767878078
2014-03-12,Achaogen ,AKAO,Credit Suisse/ Cowen and Company,12.0,12.85,14.3,19.17,0.85,2.3,2,,1.4499999999999995,11.284046692607006,1.459722878269166,-0.07924380075485989,CSFB,2,Wed,Mar,6.614785992217899,11.284046692607003
2014-03-13,Dipexium Pharmaceuticals  ,DPRX,Oppenheimer & Co.,12.0,14.6,14.4,20.0,2.6,2.4,1,Missed,-0.20000000000000015,-1.3698630136986314,2.1572085304169546,0.046039397417790354,Oppenheimer,1,Thurs,Mar,17.808219178082194,-1.3698630136986314
2014-03-13,Galmed Pharmaceuticals ,GLMD,Maxim Group LLC,13.5,17.0,14.31,6.0,3.5,0.81,1,,-2.69,-15.823529411764708,2.1572085304169546,0.046039397417790354,Maxim Group,1,Thurs,Mar,20.588235294117645,-15.823529411764707
2014-03-13,Castlight Health   ,CSLT,Goldman Sachs/ Morgan Stanley,16.0,37.5,39.8,148.75,21.5,23.8,3,,2.3000000000000007,6.133333333333335,2.1572085304169546,0.046039397417790354,Goldman Sachs,2,Thurs,Mar,57.333333333333336,6.133333333333335
2014-03-19,Paylocity Holding  ,PCTY,Deutsche Bank Securities/ BofA Merrill Lynch/ William Blair,17.0,31.0,24.04,41.41,14.0,7.04,3,,-6.96,-22.451612903225808,1.470365346076041,0.0,Deutsche Bank,3,Wed,Mar,45.16129032258064,-22.451612903225808
2014-03-20,Akebia Therapeutics ,AKBA,Morgan Stanley/ Credit Suisse/ UBS Investment Bank,17.0,22.9,26.69,57.0,5.9,9.69,3,,3.7899999999999987,16.55021834061135,0.8459963207722467,-0.036546912981751896,Morgan Stanley,3,Thurs,Mar,25.764192139737997,16.55021834061135
2014-03-20,MediWound Ltd.   ,MDWD,Credit Suisse/ Jefferies/ BMO Capital Markets,14.0,16.0,17.27,23.36,2.0,3.27,3,,1.27,7.9375,0.8459963207722467,-0.036546912981751896,CSFB,3,Thurs,Mar,12.5,7.9375
2014-03-20,Q2 Holdings ,QTWO,J.P. Morgan/ Stifel,13.0,16.25,15.17,16.69,3.25,2.17,3,,-1.08,-6.646153846153847,0.8459963207722467,-0.036546912981751896,JP Morgan,2,Thurs,Mar,20.0,-6.646153846153846
2014-03-21,A10 Networks ,ATEN,Morgan Stanley/ BofA Merrill Lynch/ J.P. Morgan Securities/ RBC Capital Markets,15.0,13.75,16.21,8.07,-1.25,1.21,3,,2.46,17.89090909090909,0.9556202442610552,0.1346156797526857,Morgan Stanley,4,Fri,Mar,-9.090909090909092,17.89090909090909
2014-03-21,Amber Road ,AMBR,Stifel,13.0,17.5,17.0,30.77,4.5,4.0,2,,-0.5,-2.8571428571428568,0.9556202442610552,0.1346156797526857,Stifel Nicolaus,1,Fri,Mar,25.71428571428571,-2.857142857142857
2014-03-21,Borderfree ,BRDR,Credit Suisse/ RBC Capital Markets/ Pacific Crest Securities,16.0,21.0,20.0,25.0,5.0,4.0,3,,-1.0,-4.761904761904762,0.9556202442610552,0.1346156797526857,CSFB,3,Fri,Mar,23.809523809523807,-4.761904761904762
2014-03-21,Ruthigen ,RTGN,Dawson James Securities,7.25,8.32,7.25,0.0,1.07,0.0,1,,-1.07,-12.860576923076925,0.9556202442610552,0.1346156797526857,Dawson James Securities,1,Fri,Mar,12.860576923076925,-12.860576923076925
2014-03-21,TPG Specialty Lending  ,TSLX,J.P. Morgan/ BofA Merrill Lynch/ Goldman Sachs/ Citigroup/ Wells Fargo Securities/ Barclays,16.0,16.05,16.0,0.0,0.05,0.0,1,,-0.05,-0.3115264797507788,0.9556202442610552,0.1346156797526857,JP Morgan,6,Fri,Mar,0.3115264797507788,-0.3115264797507788
2014-03-21,Versartis  ,VSAR,Morgan Stanley/ Citigroup,21.0,28.0,31.37,49.38,7.0,10.37,3,,3.3699999999999988,12.035714285714285,0.9556202442610552,0.1346156797526857,Morgan Stanley,2,Fri,Mar,25.0,12.035714285714283
2014-03-26,King Digital Entertainment plc   (KING),KING,J.P. Morgan/ Credit Suisse/ BofA Merrill Lynch/ Barclays/ Deutsche Bank/ RBC Capital Markets,22.5,20.5,19.0,-15.56,-2.0,-3.5,3,Missed,-1.5,-7.317073170731707,-0.44239258286611954,0.07879262679107311,JP Morgan,6,Wed,Mar,-9.75609756097561,-7.317073170731707
2014-03-26,Nord Anglia Education ,NORD,Credit Suisse/ Goldman Sachs/ J.P. Morgan,16.0,17.5,18.0,12.5,1.5,2.0,3,,0.5,2.8571428571428568,-0.44239258286611954,0.07879262679107311,CSFB,3,Wed,Mar,8.571428571428571,2.857142857142857
2014-03-27,Applied Genetic Technologies ,AGTC,BMO Capital Markets/ Wedbush PacGrow Life Sciences,12.0,12.75,14.76,23.0,0.75,2.76,2,,2.01,15.764705882352938,-1.1340530433132872,-0.024294704930797533,BMO Capital Markets,2,Thurs,Mar,5.88235294117647,15.764705882352938
2014-03-27,Square 1 Financial  ,SQBK,"Sandler ONeill & Partners/ Keefe, Bruyette & Woods (A Stifel Company)",18.0,20.0,20.6,14.44,2.0,2.6,2,,0.6000000000000001,3.0000000000000004,-1.1340530433132872,-0.024294704930797533,Sandler O'Neil + Partners,2,Thurs,Mar,10.0,3.0000000000000004
2014-03-27,TriNet Group   ,TNET,J.P. Morgan/ Morgan Stanley/ Deutsche Bank Securities,16.0,18.5,19.1,19.38,2.5,3.1,3,,0.6000000000000001,3.2432432432432434,-1.1340530433132872,-0.024294704930797533,JP Morgan,3,Thurs,Mar,13.513513513513514,3.2432432432432434
2014-03-28,"2U, Inc. ",TWOU,Goldman Sachs/ Credit Suisse,13.0,13.0,13.98,7.54,0.0,0.98,3,Missed,0.98,7.538461538461537,-1.4911849873233984,0.05569955102524926,Goldman Sachs,2,Fri,Mar,0.0,7.538461538461538
2014-03-28,Aerohive Networks ,HIVE,Goldman Sachs/ BofA Merrill Lynch,10.0,8.95,10.0,0.0,-1.05,0.0,3,Missed,1.05,11.731843575418994,-1.4911849873233984,0.05569955102524926,Goldman Sachs,2,Fri,Mar,-11.731843575418996,11.731843575418996
2014-03-28,Bluerock Residential Growth REIT ,BRG,Wunderlich Securities,14.5,14.58,14.55,0.34,0.08,0.05,1,,-0.03,-0.205761316872428,-1.4911849873233984,0.05569955102524926,Wunderlich,1,Fri,Mar,0.5486968449931413,-0.20576131687242796
2014-03-28,CBS Outdoor Americas   ,CSBSO,Goldman Sachs/ BofA Merrill Lynch/ J.P. Morgan/ Morgan Stanley,28.0,30.1,29.5,5.36,2.1,1.5,2,,-0.6000000000000001,-1.9933554817275752,-1.4911849873233984,0.05569955102524926,Goldman Sachs,4,Fri,Mar,6.976744186046512,-1.993355481727575
2014-03-28,Energous ,WATT,"MDB Capital Group, LLC",6.0,9.5,10.58,76.33,3.5,4.58,0,,1.08,11.36842105263158,-1.4911849873233984,0.05569955102524926,"MDB Capital Group, LLC",1,Fri,Mar,36.84210526315789,11.368421052631579
2014-03-28,Everyday Health  ,EVDY,J.P. Morgan/ Credit Suisse/ Citigroup,14.0,14.5,13.5,-3.57,0.5,-0.5,3,Missed,-1.0,-6.896551724137932,-1.4911849873233984,0.05569955102524926,JP Morgan,3,Fri,Mar,3.4482758620689653,-6.896551724137931
2014-04-01,1347 Property Insurance Holdings ,PIH,Aegis Capital Corp,8.0,8.0,7.95,-0.62,0.0,-0.05,1,,-0.05,-0.625,-0.25730636472910734,0.08652248146264357,Aegis Capital,1,Tues,Apr,0.0,-0.625
2014-04-02,Rubicon Project (The) ,RUBI,"Morgan Stanley/ Goldman Sachs/ RBC Capital Markets, LLC",15.0,17.5,20.09,33.93,2.5,5.09,1,Missed,2.59,14.8,0.9578993136812421,0.05780712951539599,Morgan Stanley,3,Wed,Apr,14.285714285714285,14.799999999999999
2014-04-03,Corium International ,CORI,Jefferies/ Leerink Partners,8.0,8.26,8.0,0.0,0.26,0.0,1,,-0.26,-3.1476997578692503,1.21507727199377,0.02803056709888351,Jefferies,2,Thurs,Apr,3.14769975786925,-3.14769975786925
2014-04-03,Tarena International,TEDU,Goldman Sachs (Asia)/ Credit Suisse,9.0,9.86,9.06,0.67,0.86,0.06,2,,-0.8,-8.113590263691686,1.21507727199377,0.02803056709888351,Goldman Sachs,2,Thurs,Apr,8.72210953346856,-8.113590263691686
2014-04-04,Five9 ,FIVN,J.P. Morgan/ Barclays/ BofA Merrill Lynch,7.0,7.95,7.64,9.14,0.95,0.64,1,,-0.30999999999999994,-3.8993710691823886,2.2980629126456296,0.0783568133933039,JP Morgan,3,Fri,Apr,11.949685534591193,-3.899371069182389
2014-04-04,Grubhub   ,GRUB,Citigroup/ Morgan Stanley,26.0,40.0,34.0,30.77,14.0,8.0,2,,-6.0,-15.0,2.2980629126456296,0.0783568133933039,Citigroup,2,Fri,Apr,35.0,-15.0
2014-04-04,IMS Health Holdings  ,IMS,J.P. Morgan/ Goldman Sachs/ Morgan Stanley,20.0,22.18,23.0,15.0,2.18,3.0,2,,0.8199999999999998,3.697024346257889,2.2980629126456296,0.0783568133933039,JP Morgan,3,Fri,Apr,9.828674481514879,3.6970243462578893
2014-04-04,Opower ,OPWR,Morgan Stanley/ Goldman Sachs,19.0,25.0,23.0,21.05,6.0,4.0,3,,-2.0,-8.0,2.2980629126456296,0.0783568133933039,Morgan Stanley,2,Fri,Apr,24.0,-8.0
2014-04-09,iKang Healthcare Group ,KANG,BofA Merrill Lynch/ UBS Investment Bank,14.0,16.5,15.2,8.57,2.5,1.2,3,,-1.3,-7.87878787878788,-1.083724876485511,0.036720772280234376,BofA Merrill Lynch,2,Wed,Apr,15.151515151515152,-7.87878787878788
2014-04-09,La Quinta Holdings  ,LQ,J.P. Morgan/ Morgan Stanley/ BofA Merrill Lynch/ Citigroup/ Credit Suisse/ Deutsche Bank Securities/ Goldman Sachs/ Wells Fargo Securities,17.0,16.5,17.12,0.71,-0.5,0.12,1,,0.62,3.757575757575757,-1.083724876485511,0.036720772280234376,JP Morgan,8,Wed,Apr,-3.0303030303030303,3.7575757575757573
2014-04-10,Adamas Pharmaceuticals ,ADMS,Credit Suisse/ Piper Jaffray,16.0,16.89,14.01,-12.44,0.89,-1.99,2,,-2.88,-17.051509769094135,0.6131888345879517,0.005340031253216517,CSFB,2,Thurs,Apr,5.26939017169923,-17.051509769094135
2014-04-10,Ally Financial ,ALLY,"Citigroup/ Goldman, Sachs/ Morgan Stanley/ Barclays/ Deutsche Bank Securities",25.0,24.25,23.98,-4.08,-0.75,-1.02,1,,-0.27,-1.11340206185567,0.6131888345879517,0.005340031253216517,Citigroup,5,Thurs,Apr,-3.0927835051546393,-1.1134020618556701
